ts,worker,device_id,iter,warmup,interaction,request_id,response_type,e2e_ms,timed_out,service_ms,cache_lookup_ms,db_ms,stt_ms,embed_ms,search_ms,search_fallback_ms,llm_ms,resize_ms,vision_llm_ms,source,retrieval_scope,n_results,top_score,rate_limited,answer_chars,query_chars,audio_bytes,img_bytes_in,img_bytes_out,input,stage
2026-06-27T05:33:27.406429+00:00,4,pi-bench-004,6,False,voice,46ac2607643142a1a3e585208323576f,tts,256.06,False,23.12,,,,12.58,4.62,4.58,,,,,none,0,,,,38,,,,text,
2026-06-27T05:33:27.927423+00:00,4,pi-bench-004,7,False,voice,b66153f0a9054d1ab4bf7e27a795a379,tts,520.92,False,21.52,,,,13.05,4.59,2.92,,,,,none,0,,,,28,,,,text,
2026-06-27T05:33:28.459832+00:00,4,pi-bench-004,8,False,voice,6d9bd6ce06d0426cad9ee763309028df,tts,532.3,False,190.51,,,,11.48,3.6,,,,,,scoped,1,0.381,True,,24,,,,text,rag
2026-06-27T05:33:28.826647+00:00,4,pi-bench-004,9,False,voice,d519952bd785427c9561f631cc8b0563,tts,366.67,False,152.22,,,,11.82,3.2,,,,,,scoped,1,0.3592,True,,24,,,,text,rag
2026-06-27T05:33:29.159624+00:00,4,pi-bench-004,10,False,voice,86053efec3ed4af5a92537daa8227fbf,tts,332.91,False,0.42,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.201932+00:00,4,pi-bench-004,11,False,voice,a39c4cad0e3e4faaa11cac1cb6a88b4f,tts,42.24,False,0.16,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.245013+00:00,4,pi-bench-004,12,False,voice,dbe5b5cd7354429898093b8f977e61c5,tts,43.0,False,0.62,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.287090+00:00,4,pi-bench-004,13,False,voice,587b0f89df9d4b029c0b35dd3dc1fc9d,tts,41.98,False,0.26,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.329868+00:00,4,pi-bench-004,14,False,voice,d3b5911913a84ad98aad02cba734863d,tts,42.74,False,0.25,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.370843+00:00,4,pi-bench-004,15,False,voice,5962fe1aa851494493cfd2f0e1e01f65,tts,40.94,False,0.72,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.413241+00:00,4,pi-bench-004,16,False,voice,31f3255f9b9340fcbafed0ae4a0e7fd5,tts,42.35,False,0.36,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.455348+00:00,4,pi-bench-004,17,False,voice,703ea04b1cdf424faf117d384a09e51c,tts,42.05,False,0.51,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.497962+00:00,4,pi-bench-004,18,False,voice,5c9b66c8506342f4ac5795b6d96a0c10,tts,42.55,False,0.19,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.545196+00:00,4,pi-bench-004,19,False,voice,8f1b58b0d12144fd81566ba2af40ac38,tts,47.04,False,0.25,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.588626+00:00,4,pi-bench-004,20,False,voice,04561e68d9834a97a009d3f73b467da0,tts,42.96,False,0.31,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.637062+00:00,4,pi-bench-004,21,False,voice,b6f7aa51a03440a681e70f60e04b3293,tts,48.04,False,1.9,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:24.803191+00:00,5,pi-bench-005,0,True,voice,60e3945b4ff642f7828ae52b4e6b5043,tts,85.2,False,81.32,,,,58.1,16.48,5.34,,,,,none,0,,,,28,,,,text,
2026-06-27T05:33:25.474250+00:00,5,pi-bench-005,1,True,voice,e35ed61d900b4f6baf34eea8b34c86b9,tts,670.97,False,213.12,,,,14.22,5.76,,,,,,scoped,1,0.4289,True,,24,,,,text,rag
2026-06-27T05:33:25.861730+00:00,5,pi-bench-005,2,False,voice,33d0dc0668ba49df85cfbbaa2f52112c,tts,387.36,False,169.65,,,,10.12,4.17,3.41,,,,,fallback,3,0.3674,True,,24,,,,text,rag
2026-06-27T05:33:26.278407+00:00,5,pi-bench-005,3,False,voice,fa4288a1eaa24688bd4598ec7e3a5e2a,tts,416.54,False,34.96,,,,19.03,6.83,4.31,,,,,none,0,,,,25,,,,text,
2026-06-27T05:33:26.851416+00:00,5,pi-bench-005,4,False,voice,d3ce346ef32a434fa268c9db8fcb045f,tts,572.9,False,164.46,,,,12.81,6.21,,,,,,scoped,1,0.4338,True,,27,,,,text,rag
2026-06-27T05:33:26.959994+00:00,5,pi-bench-005,5,False,voice,ce5f9fb46f5b47d88d0dd4a0c19a5c11,tts,108.42,False,18.02,,,,11.39,2.77,2.83,,,,,none,0,,,,38,,,,text,
2026-06-27T05:33:27.383188+00:00,5,pi-bench-005,6,False,voice,982340d67cab4a5697267230e815f9a6,tts,423.13,False,25.94,,,,14.06,5.25,3.77,,,,,none,0,,,,28,,,,text,
2026-06-27T05:33:27.908393+00:00,5,pi-bench-005,7,False,voice,fabe5dd12c3b4781a7602f87648e500e,tts,525.12,False,156.84,,,,10.89,3.6,,,,,,scoped,1,0.4289,True,,24,,,,text,rag
2026-06-27T05:33:28.268865+00:00,5,pi-bench-005,8,False,voice,35c8dfcd74e140468db16d7d51e445c1,tts,360.34,False,160.57,,,,12.63,4.9,17.83,,,,,fallback,3,0.3674,True,,24,,,,text,rag
2026-06-27T05:33:28.672749+00:00,5,pi-bench-005,9,False,voice,81db204ba0c341598f4bc90cde4f9748,tts,403.78,False,25.54,,,,16.77,3.28,3.41,,,,,none,0,,,,25,,,,text,
2026-06-27T05:33:29.157762+00:00,5,pi-bench-005,10,False,voice,32985b5c25dd4f8e89b7a1830e2b7dc1,tts,484.93,False,0.84,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.200730+00:00,5,pi-bench-005,11,False,voice,a74df855d2c846d7bce9532fbf45e974,tts,42.89,False,0.26,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.243229+00:00,5,pi-bench-005,12,False,voice,9e045bb1ffbb482e954bb4a794bd0267,tts,42.42,False,0.29,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.287340+00:00,5,pi-bench-005,13,False,voice,fa06427e4be44302867654499b803247,tts,44.03,False,0.36,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.329705+00:00,5,pi-bench-005,14,False,voice,0a31acf5116d447ba7b89f375fd12d87,tts,42.33,False,0.17,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.371038+00:00,5,pi-bench-005,15,False,voice,2cc40aa18ceb4d1d8b45ece7ccb87525,tts,41.29,False,0.21,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.412933+00:00,5,pi-bench-005,16,False,voice,dd3202c1b3d0414b8a33a4165179ebf9,tts,41.86,False,0.17,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.455008+00:00,5,pi-bench-005,17,False,voice,f40fdd0f9fa04a659b3d4075d8c55ba7,tts,41.94,False,0.16,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.497796+00:00,5,pi-bench-005,18,False,voice,e990cecb782f4f4c8f97271956c85ae1,tts,42.6,False,0.35,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.545062+00:00,5,pi-bench-005,19,False,voice,d03a92d5f0ca43b59c969eecbdcf4417,tts,47.04,False,0.29,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.589128+00:00,5,pi-bench-005,20,False,voice,ba13c536731c4519bda6a5b6f33354f8,tts,43.6,False,0.32,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.636697+00:00,5,pi-bench-005,21,False,voice,6e1def5a8c064fb38ad609b87631c449,tts,47.19,False,0.29,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:25.259110+00:00,1,pi-bench-001,0,True,voice,abddb81c6f78483d97a9f6f6baf5edfb,tts,540.46,False,0.29,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:25.688911+00:00,1,pi-bench-001,1,True,voice,06ea9506e8734b57878b24b260fffbfe,tts,429.74,False,0.22,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:26.239284+00:00,1,pi-bench-001,2,False,voice,4af62467add048cf864f754d3f15c5ac,tts,550.32,False,0.62,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:26.681702+00:00,1,pi-bench-001,3,False,voice,0c9afff44344483b8d321adfc0624125,tts,442.14,False,0.34,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:26.940331+00:00,1,pi-bench-001,4,False,voice,fe2496c9835e4e41b9cebea3d2decdf0,tts,258.55,False,0.54,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:27.353689+00:00,1,pi-bench-001,5,False,voice,57477b060af94d3a9b1b33e3615ddb1c,tts,413.23,False,2.61,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:27.748831+00:00,1,pi-bench-001,6,False,voice,93099a9eb05e4f899de0584425482e89,tts,395.06,False,0.25,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:28.077086+00:00,1,pi-bench-001,7,False,voice,bbcdb43e94b8462dbd631638205ab179,tts,328.19,False,0.65,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:28.484456+00:00,1,pi-bench-001,8,False,voice,feaaa7de29b243cdb3a4b67c977cf683,tts,407.31,False,0.27,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.126071+00:00,1,pi-bench-001,9,False,voice,76e9605864884688953f3e3ddf84c60b,tts,641.55,False,0.79,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.167839+00:00,1,pi-bench-001,10,False,voice,2b9c3736216e4a17a4250106bca78a41,tts,41.68,False,2.19,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.211175+00:00,1,pi-bench-001,11,False,voice,7b7162b00ccc4177a02c022ef8edba06,tts,43.29,False,0.2,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.254015+00:00,1,pi-bench-001,12,False,voice,0e82c7fd6cba4a7b94084267f6c6e030,tts,42.75,False,0.41,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.296860+00:00,1,pi-bench-001,13,False,voice,58d43b3ccd48499fa97acafb87627f23,tts,42.72,False,0.27,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.341140+00:00,1,pi-bench-001,14,False,voice,12379741a9db4ad3ac7f0348013c83f4,tts,44.23,False,0.24,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.383901+00:00,1,pi-bench-001,15,False,voice,7ec846aa718941be91b62b390306d35d,tts,42.72,False,1.38,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.424738+00:00,1,pi-bench-001,16,False,voice,0c043ffb181d44e38b5cfb4abf656faf,tts,40.8,False,0.16,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.465796+00:00,1,pi-bench-001,17,False,voice,7b7d042a56c4452ba142ed1ecef3b8c0,tts,41.02,False,0.16,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.507919+00:00,1,pi-bench-001,18,False,voice,ed2f4f10cacb4f25846284c8cc29ad35,tts,42.07,False,0.22,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.550285+00:00,1,pi-bench-001,19,False,voice,136c574f926943b39cc941e74e837e30,tts,42.31,False,0.49,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.605231+00:00,1,pi-bench-001,20,False,voice,e6c99649497745e887c36a06705b7eae,tts,54.87,False,0.21,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.647194+00:00,1,pi-bench-001,21,False,voice,fea259accc7642239363fdd9ecec74ba,tts,41.82,False,0.43,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:25.258572+00:00,3,pi-bench-003,0,True,voice,33564f50d81e4272a3e7c23d290b5353,tts,540.38,False,0.78,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:25.688518+00:00,3,pi-bench-003,1,True,voice,0bcff5ef4d4c473b95000e7b657cb8ce,tts,429.9,False,0.92,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:26.239227+00:00,3,pi-bench-003,2,False,voice,5916ac48f0ad4d01891a3cc26d3ceba5,tts,550.66,False,0.31,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:26.681165+00:00,3,pi-bench-003,3,False,voice,6b52c40a91444a248ab8aab9045ca91a,tts,441.72,False,1.18,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:26.940655+00:00,3,pi-bench-003,4,False,voice,32ffbdfdcff742d9bf18a4a8ff77244f,tts,259.41,False,0.27,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:27.352388+00:00,3,pi-bench-003,5,False,voice,2d75074d63d440a29d4be6e630dad672,tts,411.57,False,0.84,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:27.748573+00:00,3,pi-bench-003,6,False,voice,15863049b1d44316935858bd35250d36,tts,395.91,False,0.31,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:28.107440+00:00,3,pi-bench-003,7,False,voice,f5540faebb7e48e9a7dcdaddd2863a05,tts,358.77,False,1.03,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:28.645335+00:00,3,pi-bench-003,8,False,voice,02bf07e4345a482eac1e3d3cbe9b06a1,tts,537.7,False,0.73,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.155578+00:00,3,pi-bench-003,9,False,voice,63ee84934d374e69a1ab50b8d89ebab8,tts,510.11,False,0.39,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.198512+00:00,3,pi-bench-003,10,False,voice,89648bdf9cc3491abe11d378be1aab52,tts,42.76,False,0.38,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.240417+00:00,3,pi-bench-003,11,False,voice,e4c7fd435a234022bea906319848d9ee,tts,41.8,False,0.46,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.283375+00:00,3,pi-bench-003,12,False,voice,05669fc066c34a96802af760aa940852,tts,42.81,False,3.36,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.325483+00:00,3,pi-bench-003,13,False,voice,f18fd0195c814056a17724cbca48a11b,tts,42.05,False,0.18,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.369350+00:00,3,pi-bench-003,14,False,voice,66438697fffd44569bc125ebd9369719,tts,43.82,False,0.38,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.411675+00:00,3,pi-bench-003,15,False,voice,0b23344895fd4652afe1d59f13b9b4b3,tts,42.16,False,0.51,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.455581+00:00,3,pi-bench-003,16,False,voice,c3a76c745fee4e2583dfe8c5d3a4cc8c,tts,43.65,False,0.16,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.497424+00:00,3,pi-bench-003,17,False,voice,bac7084770e841d9b713f1a37c469f69,tts,41.8,False,0.26,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.544873+00:00,3,pi-bench-003,18,False,voice,a748f3267ecc4d2594b63c6e596f0378,tts,47.38,False,0.29,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.589100+00:00,3,pi-bench-003,19,False,voice,91f02b937e804c95a98d084676f95d5f,tts,43.73,False,0.24,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
2026-06-27T05:33:29.637162+00:00,3,pi-bench-003,20,False,voice,6ae9db7678554aefaf45c56eebf64bb6,tts,47.76,False,0.37,,,,,,,,,,,,,,True,,,,,,,voice_rate_limit
